UserID,taskid,Original Attempts,Combined_Attempts,ErrorClass,Command_Category
1101,467,"[""Select Pilot.employee_ID, Pilot.license, Pilot.flight_hoursfrom Pilotwhere not Pilot.license='I' and Pilot.license='II'"", ""Select Pilot.employee_ID, Pilot.license, Pilot.flight_hoursfrom Pilotwhere not Pilot.license='I' and not Pilot.license='II'"", ""Select P.employee_ID, P.license, P.flight_hoursfrom Pilot as Pwhere not P.license='I' and not P.license='II'""]","-- Miswritten FROM as FORM'SELECT (employee_ID, license, flight_hours) FROM Pilot WHERE NOT license='I' & NOT license='II",0,DQL
1101,467,"[""Select Pilot.employee_ID, Pilot.license, Pilot.flight_hoursfrom Pilotwhere not Pilot.license='I' and Pilot.license='II'"", ""Select Pilot.employee_ID, Pilot.license, Pilot.flight_hoursfrom Pilotwhere not Pilot.license='I' and not Pilot.license='II'"", ""Select P.employee_ID, P.license, P.flight_hoursfrom Pilot as Pwhere not P.license='I' and not P.license='II'""]","-- Ampersand used instead of AND'SELECT * FROM Pilot WHERE NOT license IN ('I', 'II)",0,DQL
1101,467,"[""Select Pilot.employee_ID, Pilot.license, Pilot.flight_hoursfrom Pilotwhere not Pilot.license='I' and Pilot.license='II'"", ""Select Pilot.employee_ID, Pilot.license, Pilot.flight_hoursfrom Pilotwhere not Pilot.license='I' and not Pilot.license='II'"", ""Select P.employee_ID, P.license, P.flight_hoursfrom Pilot as Pwhere not P.license='I' and not P.license='II'""]","-- Missing closing quote for string list'SELECT employeeID, license, flightHours FROM Pilot WHERE NOT license='I' AND NOT license='II",0,DQL
1101,467,"[""Select Pilot.employee_ID, Pilot.license, Pilot.flight_hoursfrom Pilotwhere not Pilot.license='I' and Pilot.license='II'"", ""Select Pilot.employee_ID, Pilot.license, Pilot.flight_hoursfrom Pilotwhere not Pilot.license='I' and not Pilot.license='II'"", ""Select P.employee_ID, P.license, P.flight_hoursfrom Pilot as Pwhere not P.license='I' and not P.license='II'""]",-- Underscores missing in column names,0,DQL
1101,478,"['select avg(salary), jobfrom Employeewhere ', 'select Distinct jobfrom Employeeorder by job', 'select Distinct jobfrom Employeeorder by jobgroup by job', 'select AVG(salary), [distinct] jobfrom Employee', 'select AVG(salary), distinct jobfrom Employee']","select job, avg(salary) as average_salary from employee",2,DQL
1101,478,"['select avg(salary), jobfrom Employeewhere ', 'select Distinct jobfrom Employeeorder by job', 'select Distinct jobfrom Employeeorder by jobgroup by job', 'select AVG(salary), [distinct] jobfrom Employee', 'select AVG(salary), distinct jobfrom Employee']","select job, sum(salary) / count(name) as average_salary from employee group by name",2,DQL
1101,478,"['select avg(salary), jobfrom Employeewhere ', 'select Distinct jobfrom Employeeorder by job', 'select Distinct jobfrom Employeeorder by jobgroup by job', 'select AVG(salary), [distinct] jobfrom Employee', 'select AVG(salary), distinct jobfrom Employee']","select job, average_salary from (select job, sum(salary) / count(*) as average_salary from employee) as subquery",2,DQL
1101,478,"['select avg(salary), jobfrom Employeewhere ', 'select Distinct jobfrom Employeeorder by job', 'select Distinct jobfrom Employeeorder by jobgroup by job', 'select AVG(salary), [distinct] jobfrom Employee', 'select AVG(salary), distinct jobfrom Employee']","select job, avg(salary) as average_salary from employee where salary > 50000 group by department",2,DQL
1101,478,"['select avg(salary), jobfrom Employeewhere ', 'select Distinct jobfrom Employeeorder by job', 'select Distinct jobfrom Employeeorder by jobgroup by job', 'select AVG(salary), [distinct] jobfrom Employee', 'select AVG(salary), distinct jobfrom Employee']","select job, avg(salary) as average_salary, count(*) as num_employees from employee group by job having count(*) > 5",2,DQL
1101,478,"['select avg(salary), jobfrom Employeewhere ', 'select Distinct jobfrom Employeeorder by job', 'select Distinct jobfrom Employeeorder by jobgroup by job', 'select AVG(salary), [distinct] jobfrom Employee', 'select AVG(salary), distinct jobfrom Employee']","select distinct job, avg(salary) over (partition by department) as average_salary from employee",2,DQL
1101,478,"['select avg(salary), jobfrom Employeewhere ', 'select Distinct jobfrom Employeeorder by job', 'select Distinct jobfrom Employeeorder by jobgroup by job', 'select AVG(salary), [distinct] jobfrom Employee', 'select AVG(salary), distinct jobfrom Employee']",select job avg(salary) as average_salary from employee group job,0,DQL
1101,478,"['select avg(salary), jobfrom Employeewhere ', 'select Distinct jobfrom Employeeorder by job', 'select Distinct jobfrom Employeeorder by jobgroup by job', 'select AVG(salary), [distinct] jobfrom Employee', 'select AVG(salary), distinct jobfrom Employee']","select job, AVG(salary, employee) as average_salary from employee group job",0,DQL
1101,478,"['select avg(salary), jobfrom Employeewhere ', 'select Distinct jobfrom Employeeorder by job', 'select Distinct jobfrom Employeeorder by jobgroup by job', 'select AVG(salary), [distinct] jobfrom Employee', 'select AVG(salary), distinct jobfrom Employee']","select job, average(salary) as average_salary from employee group by job",0,DQL
1101,478,"['select avg(salary), jobfrom Employeewhere ', 'select Distinct jobfrom Employeeorder by job', 'select Distinct jobfrom Employeeorder by jobgroup by job', 'select AVG(salary), [distinct] jobfrom Employee', 'select AVG(salary), distinct jobfrom Employee']","select job, avg(salary) as average_salary from employee group job",0,DQL
1101,478,"['select avg(salary), jobfrom Employeewhere ', 'select Distinct jobfrom Employeeorder by job', 'select Distinct jobfrom Employeeorder by jobgroup by job', 'select AVG(salary), [distinct] jobfrom Employee', 'select AVG(salary), distinct jobfrom Employee']","select job, avg(salary as average_salary from employee group by job",0,DQL
1101,478,"['select avg(salary), jobfrom Employeewhere ', 'select Distinct jobfrom Employeeorder by job', 'select Distinct jobfrom Employeeorder by jobgroup by job', 'select AVG(salary), [distinct] jobfrom Employee', 'select AVG(salary), distinct jobfrom Employee']","select job, avg() over (partition by job as average_salary from employee",0,DQL
1101,486,"['delete from Producer,', 'ALTER TABLE Producer DROP COLUMN vineyard,DROP COLUMN area,DROP COLUMN region', 'ALTER TABLE Producer DROP COLUMN vineyard']",DROP DATABASE Producer,2,DDL
1101,486,"['delete from Producer,', 'ALTER TABLE Producer DROP COLUMN vineyard,DROP COLUMN area,DROP COLUMN region', 'ALTER TABLE Producer DROP COLUMN vineyard']",DELETE * FROM Producer WHERE 1=1,2,DDL
1101,486,"['delete from Producer,', 'ALTER TABLE Producer DROP COLUMN vineyard,DROP COLUMN area,DROP COLUMN region', 'ALTER TABLE Producer DROP COLUMN vineyard']",TRUNCATE TABLE Producer_Collection,2,DDL
1101,486,"['delete from Producer,', 'ALTER TABLE Producer DROP COLUMN vineyard,DROP COLUMN area,DROP COLUMN region', 'ALTER TABLE Producer DROP COLUMN vineyard']",REMOVE TABLE Producer,2,DDL
1101,486,"['delete from Producer,', 'ALTER TABLE Producer DROP COLUMN vineyard,DROP COLUMN area,DROP COLUMN region', 'ALTER TABLE Producer DROP COLUMN vineyard']",ALTER TABLE Producer REMOVE ALL COLUMNS,2,DDL
1101,486,"['delete from Producer,', 'ALTER TABLE Producer DROP COLUMN vineyard,DROP COLUMN area,DROP COLUMN region', 'ALTER TABLE Producer DROP COLUMN vineyard']",DROP SCHEMA IF EXISTS Producer,2,DDL
1101,486,"['delete from Producer,', 'ALTER TABLE Producer DROP COLUMN vineyard,DROP COLUMN area,DROP COLUMN region', 'ALTER TABLE Producer DROP COLUMN vineyard']",DELETE Producer,0,DDL
1101,486,"['delete from Producer,', 'ALTER TABLE Producer DROP COLUMN vineyard,DROP COLUMN area,DROP COLUMN region', 'ALTER TABLE Producer DROP COLUMN vineyard']",DROP Producer,0,DDL
1101,486,"['delete from Producer,', 'ALTER TABLE Producer DROP COLUMN vineyard,DROP COLUMN area,DROP COLUMN region', 'ALTER TABLE Producer DROP COLUMN vineyard']",ALTER Producer DISCARD,0,DDL
1101,486,"['delete from Producer,', 'ALTER TABLE Producer DROP COLUMN vineyard,DROP COLUMN area,DROP COLUMN region', 'ALTER TABLE Producer DROP COLUMN vineyard']",DROP Production,0,DDL
1101,486,"['delete from Producer,', 'ALTER TABLE Producer DROP COLUMN vineyard,DROP COLUMN area,DROP COLUMN region', 'ALTER TABLE Producer DROP COLUMN vineyard']",TABLE DROP producer,0,DDL
1101,486,"['delete from Producer,', 'ALTER TABLE Producer DROP COLUMN vineyard,DROP COLUMN area,DROP COLUMN region', 'ALTER TABLE Producer DROP COLUMN vineyard']",DROP TAB Producer,0,DDL
1101,489,"['create table STUDENT (Student ID, first name, Last name, Course )', 'CREATE TABLE STUDENTS (  studentID int ,  firstname varchar(10) ,   lastname varchar(10) ,   Course varchar(20) ,  ', 'CREATE TABLE STUDENTS (  studentID int ,  firstname varchar(10) ,   lastname varchar(10) ,   Course varchar(20) ,  )', 'CREATE TABLE STUDENTS (  studentID int not null,  firstname varchar(10) not null,   lastname varchar(10) not null ,   Course varchar(20)  )', 'CREATE TABLE STUDENTS (  studentID int not null,  firstname varchar(10) not null,   lastname varchar(10) not null ,   Course varchar(20)    )']","CREATE TABLE students (student_id int NOT NULL, firstname varchar(255), lastname varchar(255), study_course varchar(100))``CREATE TABLE students (id_student int PRIMARY KEY, first_name varchar(50), last_name varchar(50), course_name varchar(100))",2,DDL
1101,489,"['create table STUDENT (Student ID, first name, Last name, Course )', 'CREATE TABLE STUDENTS (  studentID int ,  firstname varchar(10) ,   lastname varchar(10) ,   Course varchar(20) ,  ', 'CREATE TABLE STUDENTS (  studentID int ,  firstname varchar(10) ,   lastname varchar(10) ,   Course varchar(20) ,  )', 'CREATE TABLE STUDENTS (  studentID int not null,  firstname varchar(10) not null,   lastname varchar(10) not null ,   Course varchar(20)  )', 'CREATE TABLE STUDENTS (  studentID int not null,  firstname varchar(10) not null,   lastname varchar(10) not null ,   Course varchar(20)    )']","CREATE TABLE student_details (stud_id integer NOT NULL, name_first varchar(30), name_last varchar(30), enrolled_course varchar(60))",2,DDL
1101,489,"['create table STUDENT (Student ID, first name, Last name, Course )', 'CREATE TABLE STUDENTS (  studentID int ,  firstname varchar(10) ,   lastname varchar(10) ,   Course varchar(20) ,  ', 'CREATE TABLE STUDENTS (  studentID int ,  firstname varchar(10) ,   lastname varchar(10) ,   Course varchar(20) ,  )', 'CREATE TABLE STUDENTS (  studentID int not null,  firstname varchar(10) not null,   lastname varchar(10) not null ,   Course varchar(20)  )', 'CREATE TABLE STUDENTS (  studentID int not null,  firstname varchar(10) not null,   lastname varchar(10) not null ,   Course varchar(20)    )']","CREATE TABLE STUDENTS_TABLE (studentid INT PRIMARY KEY, first_name VARCHAR(40), last_name VARCHAR(40), course_enrolled VARCHAR(60))",2,DDL
1101,489,"['create table STUDENT (Student ID, first name, Last name, Course )', 'CREATE TABLE STUDENTS (  studentID int ,  firstname varchar(10) ,   lastname varchar(10) ,   Course varchar(20) ,  ', 'CREATE TABLE STUDENTS (  studentID int ,  firstname varchar(10) ,   lastname varchar(10) ,   Course varchar(20) ,  )', 'CREATE TABLE STUDENTS (  studentID int not null,  firstname varchar(10) not null,   lastname varchar(10) not null ,   Course varchar(20)  )', 'CREATE TABLE STUDENTS (  studentID int not null,  firstname varchar(10) not null,   lastname varchar(10) not null ,   Course varchar(20)    )']","CREATE TABLE tbl_students (id_student INT PRIMARY KEY NOT NULL, given_name VARCHAR(100), surname VARCHAR(100), major_course VARCHAR(150))",2,DDL
1101,489,"['create table STUDENT (Student ID, first name, Last name, Course )', 'CREATE TABLE STUDENTS (  studentID int ,  firstname varchar(10) ,   lastname varchar(10) ,   Course varchar(20) ,  ', 'CREATE TABLE STUDENTS (  studentID int ,  firstname varchar(10) ,   lastname varchar(10) ,   Course varchar(20) ,  )', 'CREATE TABLE STUDENTS (  studentID int not null,  firstname varchar(10) not null,   lastname varchar(10) not null ,   Course varchar(20)  )', 'CREATE TABLE STUDENTS (  studentID int not null,  firstname varchar(10) not null,   lastname varchar(10) not null ,   Course varchar(20)    )']","CREATE TABLE academics (id INT NOT NULL, first_name VARCHAR(50), last_name VARCHAR(50), major VARCHAR(150), CONSTRAINT pk_academics PRIMARY KEY (id))",2,DDL
1101,489,"['create table STUDENT (Student ID, first name, Last name, Course )', 'CREATE TABLE STUDENTS (  studentID int ,  firstname varchar(10) ,   lastname varchar(10) ,   Course varchar(20) ,  ', 'CREATE TABLE STUDENTS (  studentID int ,  firstname varchar(10) ,   lastname varchar(10) ,   Course varchar(20) ,  )', 'CREATE TABLE STUDENTS (  studentID int not null,  firstname varchar(10) not null,   lastname varchar(10) not null ,   Course varchar(20)  )', 'CREATE TABLE STUDENTS (  studentID int not null,  firstname varchar(10) not null,   lastname varchar(10) not null ,   Course varchar(20)    )']","CREATE TABLE STUDENTS student_id INT, firstname VARCHAR 50 NOT NULL, lastname VARCHAR 50, study_course VARCHAR 50 PRIMARY KEY student_id",0,DDL
1101,489,"['create table STUDENT (Student ID, first name, Last name, Course )', 'CREATE TABLE STUDENTS (  studentID int ,  firstname varchar(10) ,   lastname varchar(10) ,   Course varchar(20) ,  ', 'CREATE TABLE STUDENTS (  studentID int ,  firstname varchar(10) ,   lastname varchar(10) ,   Course varchar(20) ,  )', 'CREATE TABLE STUDENTS (  studentID int not null,  firstname varchar(10) not null,   lastname varchar(10) not null ,   Course varchar(20)  )', 'CREATE TABLE STUDENTS (  studentID int not null,  firstname varchar(10) not null,   lastname varchar(10) not null ,   Course varchar(20)    )']","TABLE CREATE students (student_id int not null, firstname varchar(20) not null lastname varchar(20) study_course varchar(50), primary(student_id))",0,DDL
1101,489,"['create table STUDENT (Student ID, first name, Last name, Course )', 'CREATE TABLE STUDENTS (  studentID int ,  firstname varchar(10) ,   lastname varchar(10) ,   Course varchar(20) ,  ', 'CREATE TABLE STUDENTS (  studentID int ,  firstname varchar(10) ,   lastname varchar(10) ,   Course varchar(20) ,  )', 'CREATE TABLE STUDENTS (  studentID int not null,  firstname varchar(10) not null,   lastname varchar(10) not null ,   Course varchar(20)  )', 'CREATE TABLE STUDENTS (  studentID int not null,  firstname varchar(10) not null,   lastname varchar(10) not null ,   Course varchar(20)    )']","CREATE TABLE STUDENTS (student_id int not null,, firstname varchar(20), lastname varchar(100, study_course varcahr(50), primary key student_id))",0,DDL
1101,489,"['create table STUDENT (Student ID, first name, Last name, Course )', 'CREATE TABLE STUDENTS (  studentID int ,  firstname varchar(10) ,   lastname varchar(10) ,   Course varchar(20) ,  ', 'CREATE TABLE STUDENTS (  studentID int ,  firstname varchar(10) ,   lastname varchar(10) ,   Course varchar(20) ,  )', 'CREATE TABLE STUDENTS (  studentID int not null,  firstname varchar(10) not null,   lastname varchar(10) not null ,   Course varchar(20)  )', 'CREATE TABLE STUDENTS (  studentID int not null,  firstname varchar(10) not null,   lastname varchar(10) not null ,   Course varchar(20)    )']","CREATE_TABLE students (student_id INT NOT NULL primary key, firstname VARCHAR(20) NOT NULL, lastname VARCHAR(20) NOT NULL study_course VARCAR(50))",0,DDL
1101,489,"['create table STUDENT (Student ID, first name, Last name, Course )', 'CREATE TABLE STUDENTS (  studentID int ,  firstname varchar(10) ,   lastname varchar(10) ,   Course varchar(20) ,  ', 'CREATE TABLE STUDENTS (  studentID int ,  firstname varchar(10) ,   lastname varchar(10) ,   Course varchar(20) ,  )', 'CREATE TABLE STUDENTS (  studentID int not null,  firstname varchar(10) not null,   lastname varchar(10) not null ,   Course varchar(20)  )', 'CREATE TABLE STUDENTS (  studentID int not null,  firstname varchar(10) not null,   lastname varchar(10) not null ,   Course varchar(20)    )']","CRATE TAEBL students (students_id int primary key not null, firstname varchar(20) not null, lastname varchar(20) not null, study_curse varchar(50))",0,DDL
1101,489,"['create table STUDENT (Student ID, first name, Last name, Course )', 'CREATE TABLE STUDENTS (  studentID int ,  firstname varchar(10) ,   lastname varchar(10) ,   Course varchar(20) ,  ', 'CREATE TABLE STUDENTS (  studentID int ,  firstname varchar(10) ,   lastname varchar(10) ,   Course varchar(20) ,  )', 'CREATE TABLE STUDENTS (  studentID int not null,  firstname varchar(10) not null,   lastname varchar(10) not null ,   Course varchar(20)  )', 'CREATE TABLE STUDENTS (  studentID int not null,  firstname varchar(10) not null,   lastname varchar(10) not null ,   Course varchar(20)    )']","CREATE TABLE 'students' (student_id INT NOT NULL PRIMARY KEY firstname VARCHAR(20) NOT NULL, lastname VARCHAR(20) NOT NULL, study_course VARCHAR(50) PRIMARY KEY)",0,DDL
1103,476,"['select type, count(type) from departure', 'select count(type) as Amount from departure', 'select count(distinct type,serial_number) as Amount from departure']","SELECT COUNT(*), type FROM departure GROUP BY type",2,DQL
1103,476,"['select type, count(type) from departure', 'select count(type) as Amount from departure', 'select count(distinct type,serial_number) as Amount from departure']","SELECT DISTINCT COUNT(type), serial_number FROM departure",2,DQL
1103,476,"['select type, count(type) from departure', 'select count(type) as Amount from departure', 'select count(distinct type,serial_number) as Amount from departure']","SELECT type, SUM(serial_number) FROM departure",2,DQL
1103,476,"['select type, count(type) from departure', 'select count(type) as Amount from departure', 'select count(distinct type,serial_number) as Amount from departure']","SELECT type, serial_number, COUNT(*) FROM departure ORDER BY type",2,DQL
1103,476,"['select type, count(type) from departure', 'select count(type) as Amount from departure', 'select count(distinct type,serial_number) as Amount from departure']","SELECT AVG(DISTINCT serial_number, type) FROM departure",2,DQL
1103,476,"['select type, count(type) from departure', 'select count(type) as Amount from departure', 'select count(distinct type,serial_number) as Amount from departure']",SELECT COUNT DISTINCT (serial_number type) FROM departure,0,DQL
1103,476,"['select type, count(type) from departure', 'select count(type) as Amount from departure', 'select count(distinct type,serial_number) as Amount from departure']","SELECT (COUNT(*), type FROM departure GROUP BY type",0,DQL
1103,476,"['select type, count(type) from departure', 'select count(type) as Amount from departure', 'select count(distinct type,serial_number) as Amount from departure']",SELECT COUNT(DISTINCT serial_number AND type) FROM departure,0,DQL
1103,476,"['select type, count(type) from departure', 'select count(type) as Amount from departure', 'select count(distinct type,serial_number) as Amount from departure']","COUNT(select distinct serial_number,type from departure)",0,DQL
1103,476,"['select type, count(type) from departure', 'select count(type) as Amount from departure', 'select count(distinct type,serial_number) as Amount from departure']","SELECT COUNT DISCTINCT serial_number, type FROM departure WEHRE type IS NOT NULL",0,DQL
1103,487,"['create table player(  first_name varchar(20),  last_name varchar(20),  birth_date date not null,  shirt_no int not null,  position int not null,  primary key(first_name,birth_date,shirt_no)  )', 'create table player(  first_name varchar(20),  last_name varchar(20),  birth_date date not null,  shirt_no int not null,  position int not null,  primary key (first_name,birth_date,shirt_no)  )', 'create table player(  name varchar(20),  first_name varchar(20),  last_name varchar(20),  birth_date date not null,  shirt_no int not null,  position int not null,  primary key (first_name,birth_date,shirt_no)  )', 'create table player(  Name varchar(20),  Firstname varchar(20),  BirthDate date not null,  PlayerNo int not null,  Position int not null,  primary key (Name,BirthDate,PlayerNo)  )', 'create table player(  Name varchar(20),  Firstname varchar(20),  last_name varchar(20),  BirthDate date not null,  PlayerNo int not null,  Position int not null,  primary key (Name,BirthDate,PlayerNo)  )']","create table player( name varchar(30), firstname varchar(30), birthdate date, playerno int, position varchar(255), primary key (name, birthdate))",2,DDL
1103,487,"['create table player(  first_name varchar(20),  last_name varchar(20),  birth_date date not null,  shirt_no int not null,  position int not null,  primary key(first_name,birth_date,shirt_no)  )', 'create table player(  first_name varchar(20),  last_name varchar(20),  birth_date date not null,  shirt_no int not null,  position int not null,  primary key (first_name,birth_date,shirt_no)  )', 'create table player(  name varchar(20),  first_name varchar(20),  last_name varchar(20),  birth_date date not null,  shirt_no int not null,  position int not null,  primary key (first_name,birth_date,shirt_no)  )', 'create table player(  Name varchar(20),  Firstname varchar(20),  BirthDate date not null,  PlayerNo int not null,  Position int not null,  primary key (Name,BirthDate,PlayerNo)  )', 'create table player(  Name varchar(20),  Firstname varchar(20),  last_name varchar(20),  BirthDate date not null,  PlayerNo int not null,  Position int not null,  primary key (Name,BirthDate,PlayerNo)  )']","create table player( name varchar(50), firstname varchar(50), birthdate date, playerno varchar(2), position varchar(20), primary key (playerno))",2,DDL
1103,487,"['create table player(  first_name varchar(20),  last_name varchar(20),  birth_date date not null,  shirt_no int not null,  position int not null,  primary key(first_name,birth_date,shirt_no)  )', 'create table player(  first_name varchar(20),  last_name varchar(20),  birth_date date not null,  shirt_no int not null,  position int not null,  primary key (first_name,birth_date,shirt_no)  )', 'create table player(  name varchar(20),  first_name varchar(20),  last_name varchar(20),  birth_date date not null,  shirt_no int not null,  position int not null,  primary key (first_name,birth_date,shirt_no)  )', 'create table player(  Name varchar(20),  Firstname varchar(20),  BirthDate date not null,  PlayerNo int not null,  Position int not null,  primary key (Name,BirthDate,PlayerNo)  )', 'create table player(  Name varchar(20),  Firstname varchar(20),  last_name varchar(20),  BirthDate date not null,  PlayerNo int not null,  Position int not null,  primary key (Name,BirthDate,PlayerNo)  )']","create table player( fullname varchar(60), birthdate date, playerno varchar(4), position varchar(10), primary key (fullname, playerno))",2,DDL
1103,487,"['create table player(  first_name varchar(20),  last_name varchar(20),  birth_date date not null,  shirt_no int not null,  position int not null,  primary key(first_name,birth_date,shirt_no)  )', 'create table player(  first_name varchar(20),  last_name varchar(20),  birth_date date not null,  shirt_no int not null,  position int not null,  primary key (first_name,birth_date,shirt_no)  )', 'create table player(  name varchar(20),  first_name varchar(20),  last_name varchar(20),  birth_date date not null,  shirt_no int not null,  position int not null,  primary key (first_name,birth_date,shirt_no)  )', 'create table player(  Name varchar(20),  Firstname varchar(20),  BirthDate date not null,  PlayerNo int not null,  Position int not null,  primary key (Name,BirthDate,PlayerNo)  )', 'create table player(  Name varchar(20),  Firstname varchar(20),  last_name varchar(20),  BirthDate date not null,  PlayerNo int not null,  Position int not null,  primary key (Name,BirthDate,PlayerNo)  )']","create table player( player_name varchar(30), player_firstname varchar(30), birth_date date, player_number varchar(5), player_position varchar(15), primary key (player_name, player_number))",2,DDL
1103,487,"['create table player(  first_name varchar(20),  last_name varchar(20),  birth_date date not null,  shirt_no int not null,  position int not null,  primary key(first_name,birth_date,shirt_no)  )', 'create table player(  first_name varchar(20),  last_name varchar(20),  birth_date date not null,  shirt_no int not null,  position int not null,  primary key (first_name,birth_date,shirt_no)  )', 'create table player(  name varchar(20),  first_name varchar(20),  last_name varchar(20),  birth_date date not null,  shirt_no int not null,  position int not null,  primary key (first_name,birth_date,shirt_no)  )', 'create table player(  Name varchar(20),  Firstname varchar(20),  BirthDate date not null,  PlayerNo int not null,  Position int not null,  primary key (Name,BirthDate,PlayerNo)  )', 'create table player(  Name varchar(20),  Firstname varchar(20),  last_name varchar(20),  BirthDate date not null,  PlayerNo int not null,  Position int not null,  primary key (Name,BirthDate,PlayerNo)  )']","create table player( name varchar(100), firstname varchar(100), birthdate date, playerno int, position varchar(50), primary key (name, firstname, position))",2,DDL
